nohup: ignoring input
Timesteps: 100, Mean reward: 29.30
Mass were:     [2.68313454 1.51324469 3.99210105]
Mass are now:  [5.37918521 2.12731748 6.34254559]
Timesteps: 339700, Mean reward: 1425.45
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.37918521 2.12731748 6.34254559]
Mass are now:  [3.77388886 1.95846755 7.191459  ]
Timesteps: 339800, Mean reward: 1423.05
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.77388886 1.95846755 7.191459  ]
Mass are now:  [2.64970199 2.13210843 6.19351361]
Timesteps: 339900, Mean reward: 1431.20
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.64970199 2.13210843 6.19351361]
Mass are now:  [3.25502527 3.0644386  2.85479737]
Timesteps: 340000, Mean reward: 1474.75
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.25502527 3.0644386  2.85479737]
Mass are now:  [2.06918024 2.77808825 6.45338794]
Timesteps: 340100, Mean reward: 1430.23
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.06918024 2.77808825 6.45338794]
Mass are now:  [5.59410411 2.48351158 2.98913808]
Timesteps: 340200, Mean reward: 1444.22
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.59410411 2.48351158 2.98913808]
Mass are now:  [5.58902876 3.30645279 6.08556222]
Timesteps: 340300, Mean reward: 1421.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.58902876 3.30645279 6.08556222]
Mass are now:  [5.28387866 4.02162483 7.18795489]
Timesteps: 340400, Mean reward: 1444.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.28387866 4.02162483 7.18795489]
Mass are now:  [2.25355776 3.64892455 3.14213015]
Timesteps: 340500, Mean reward: 1434.77
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.25355776 3.64892455 3.14213015]
Mass are now:  [4.98159359 4.05643091 5.18465132]
Timesteps: 340600, Mean reward: 1445.08
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.98159359 4.05643091 5.18465132]
Mass are now:  [3.9258211  3.64262441 3.70043695]
Timesteps: 340700, Mean reward: 1478.28
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.9258211  3.64262441 3.70043695]
Mass are now:  [3.24072081 2.67070912 3.51644718]
Timesteps: 340800, Mean reward: 1440.42
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.24072081 2.67070912 3.51644718]
Mass are now:  [5.18332808 2.66616119 3.63717951]
Timesteps: 340900, Mean reward: 1471.04
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.18332808 2.66616119 3.63717951]
Mass are now:  [2.17851416 2.43839018 4.78396528]
Timesteps: 341000, Mean reward: 1437.57
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.17851416 2.43839018 4.78396528]
Mass are now:  [3.00652811 2.48980312 2.82853723]
Timesteps: 341100, Mean reward: 1406.22
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.00652811 2.48980312 2.82853723]
Mass are now:  [2.96941354 3.24624783 6.53110236]
Timesteps: 341200, Mean reward: 1416.23
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.96941354 3.24624783 6.53110236]
Mass are now:  [2.74041656 3.20059923 7.26414773]
Timesteps: 341300, Mean reward: 1439.85
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.74041656 3.20059923 7.26414773]
Mass are now:  [2.48495785 2.92606287 5.2658744 ]
Timesteps: 341400, Mean reward: 1469.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.48495785 2.92606287 5.2658744 ]
Mass are now:  [2.16936536 3.68826423 2.55012038]
Timesteps: 341500, Mean reward: 1456.35
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.16936536 3.68826423 2.55012038]
Mass are now:  [2.26764265 1.73690357 4.96352505]
Timesteps: 341600, Mean reward: 1401.80
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.26764265 1.73690357 4.96352505]
Mass are now:  [2.02050118 1.75987815 4.24849663]
Timesteps: 341700, Mean reward: 1438.51
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.02050118 1.75987815 4.24849663]
Mass are now:  [4.88129758 3.62132739 3.4725063 ]
Timesteps: 341800, Mean reward: 1466.68
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.88129758 3.62132739 3.4725063 ]
Mass are now:  [2.27684987 3.35731128 7.45111558]
Timesteps: 341900, Mean reward: 1427.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.27684987 3.35731128 7.45111558]
Mass are now:  [3.16990719 2.14554257 4.21461609]
Timesteps: 342000, Mean reward: 1458.17
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.16990719 2.14554257 4.21461609]
Mass are now:  [2.94369431 2.15960367 2.76525667]
Timesteps: 342100, Mean reward: 1437.88
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.94369431 2.15960367 2.76525667]
Mass are now:  [2.91733408 3.85278454 2.59127602]
Timesteps: 342200, Mean reward: 1446.52
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.91733408 3.85278454 2.59127602]
Mass are now:  [5.53168665 2.88781212 3.99088927]
Timesteps: 342300, Mean reward: 1433.56
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.53168665 2.88781212 3.99088927]
Mass are now:  [2.24458997 3.26990143 5.26261065]
Timesteps: 342400, Mean reward: 1402.63
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.24458997 3.26990143 5.26261065]
Mass are now:  [4.91211837 2.12500846 7.38268111]
Timesteps: 342500, Mean reward: 1474.63
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.91211837 2.12500846 7.38268111]
Mass are now:  [5.38215146 2.55373528 6.77459116]
Timesteps: 342600, Mean reward: 1457.01
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.38215146 2.55373528 6.77459116]
Mass are now:  [4.61264954 3.55145808 7.39053228]
Timesteps: 342700, Mean reward: 1432.54
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.61264954 3.55145808 7.39053228]
Mass are now:  [4.39325601 3.60339005 4.29808884]
Timesteps: 342800, Mean reward: 1466.73
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.39325601 3.60339005 4.29808884]
Mass are now:  [2.94742032 3.55103609 4.59801088]
Timesteps: 342900, Mean reward: 1455.03
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.94742032 3.55103609 4.59801088]
Mass are now:  [2.47916768 2.81922418 4.60448017]
Timesteps: 343000, Mean reward: 1474.98
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.47916768 2.81922418 4.60448017]
Mass are now:  [5.47678985 3.08324053 5.39043982]
Timesteps: 343100, Mean reward: 1465.19
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.47678985 3.08324053 5.39043982]
Mass are now:  [5.63461478 3.13976664 4.22549572]
Timesteps: 343200, Mean reward: 1451.35
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.63461478 3.13976664 4.22549572]
Mass are now:  [2.03746511 2.09495424 5.60260914]
Timesteps: 343300, Mean reward: 1472.67
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.03746511 2.09495424 5.60260914]
Mass are now:  [2.28109713 2.06760472 7.203453  ]
Timesteps: 343400, Mean reward: 1462.76
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.28109713 2.06760472 7.203453  ]
Mass are now:  [3.64488028 3.69539126 6.73700802]
Timesteps: 343500, Mean reward: 1438.32
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.64488028 3.69539126 6.73700802]
Mass are now:  [5.56277924 2.6688138  3.40733614]
Timesteps: 343600, Mean reward: 1434.26
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.56277924 2.6688138  3.40733614]
Mass are now:  [4.00297274 4.00392315 3.14986055]
Timesteps: 343700, Mean reward: 1430.12
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.00297274 4.00392315 3.14986055]
Mass are now:  [3.92640779 2.87547106 2.83318179]
Timesteps: 343800, Mean reward: 1472.47
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.92640779 2.87547106 2.83318179]
Mass are now:  [3.04644829 2.6153565  6.83180539]
Timesteps: 343900, Mean reward: 1430.50
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.04644829 2.6153565  6.83180539]
Mass are now:  [5.16729047 3.76732665 3.30586411]
Timesteps: 344000, Mean reward: 1455.28
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.16729047 3.76732665 3.30586411]
Mass are now:  [3.70416212 4.01010196 6.92670884]
Timesteps: 344100, Mean reward: 1444.52
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.70416212 4.01010196 6.92670884]
Mass are now:  [5.11872017 2.67002362 6.21289268]
Timesteps: 344200, Mean reward: 1440.01
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.11872017 2.67002362 6.21289268]
Mass are now:  [3.94160215 1.82872925 5.15406039]
Timesteps: 344300, Mean reward: 1430.91
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.94160215 1.82872925 5.15406039]
Mass are now:  [4.46688074 2.10287805 6.01944261]
Timesteps: 344400, Mean reward: 1436.25
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.46688074 2.10287805 6.01944261]
Mass are now:  [4.82086966 1.63684777 6.92847544]
Timesteps: 344500, Mean reward: 1436.07
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.82086966 1.63684777 6.92847544]
Mass are now:  [4.25586133 1.94103023 7.54510542]
Timesteps: 344600, Mean reward: 1441.95
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.25586133 1.94103023 7.54510542]
Mass are now:  [3.00415275 1.87340382 7.56206691]
Timesteps: 344700, Mean reward: 1471.19
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.00415275 1.87340382 7.56206691]
Mass are now:  [3.59411284 3.83085618 5.3337989 ]
Timesteps: 344800, Mean reward: 1460.06
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.59411284 3.83085618 5.3337989 ]
Mass are now:  [5.87247308 3.8055852  6.53488361]
Timesteps: 344900, Mean reward: 1453.88
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.87247308 3.8055852  6.53488361]
Mass are now:  [3.51780452 1.79142324 6.79989012]
Timesteps: 345000, Mean reward: 1428.98
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.51780452 1.79142324 6.79989012]
Mass are now:  [4.42630292 1.82386562 6.38738586]
Timesteps: 345100, Mean reward: 1467.20
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.42630292 1.82386562 6.38738586]
Mass are now:  [5.2527637  1.37664866 2.88314577]
Timesteps: 345200, Mean reward: 1472.03
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.2527637  1.37664866 2.88314577]
Mass are now:  [5.79227657 1.57957527 3.2308917 ]
Timesteps: 345300, Mean reward: 1467.27
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.79227657 1.57957527 3.2308917 ]
Mass are now:  [2.61628731 1.83018691 3.17361442]
Timesteps: 345400, Mean reward: 1457.75
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.61628731 1.83018691 3.17361442]
Mass are now:  [3.07833557 1.43186325 5.32058826]
Timesteps: 345500, Mean reward: 1447.31
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.07833557 1.43186325 5.32058826]
Mass are now:  [2.78876801 2.98658774 7.24700399]
Timesteps: 345600, Mean reward: 1474.90
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.78876801 2.98658774 7.24700399]
Mass are now:  [5.1369201 1.776059  4.4990991]
Timesteps: 345700, Mean reward: 1444.21
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.1369201 1.776059  4.4990991]
Mass are now:  [4.2623264  1.50349868 6.26671025]
Timesteps: 345800, Mean reward: 1435.48
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.2623264  1.50349868 6.26671025]
Mass are now:  [5.20447674 2.47258293 7.62644443]
Timesteps: 345900, Mean reward: 1411.30
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.20447674 2.47258293 7.62644443]
Mass are now:  [3.8880852  3.28297354 6.01115323]
Timesteps: 346000, Mean reward: 1488.06
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.8880852  3.28297354 6.01115323]
Mass are now:  [3.39033039 3.52105094 3.98725887]
Timesteps: 346100, Mean reward: 1473.17
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.39033039 3.52105094 3.98725887]
Mass are now:  [2.17376182 2.91214223 5.44432074]
Timesteps: 346200, Mean reward: 1414.35
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.17376182 2.91214223 5.44432074]
Mass are now:  [3.925746   2.11990761 5.30931438]
Timesteps: 346300, Mean reward: 1469.78
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.925746   2.11990761 5.30931438]
Mass are now:  [3.25880396 2.21585341 7.13670339]
Timesteps: 346400, Mean reward: 1464.95
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.25880396 2.21585341 7.13670339]
Mass are now:  [3.9319334  1.55503482 2.71124565]
Timesteps: 346500, Mean reward: 1469.74
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.9319334  1.55503482 2.71124565]
Mass are now:  [3.24434925 3.5776726  4.68198302]
Timesteps: 346600, Mean reward: 1430.00
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.24434925 3.5776726  4.68198302]
Mass are now:  [5.13982183 2.9511598  7.29329637]
Timesteps: 346700, Mean reward: 1469.72
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.13982183 2.9511598  7.29329637]
Mass are now:  [5.08914679 3.2253021  3.209192  ]
Timesteps: 346800, Mean reward: 1427.66
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.08914679 3.2253021  3.209192  ]
Mass are now:  [4.85439203 2.03154928 4.06951788]
Timesteps: 346900, Mean reward: 1482.22
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.85439203 2.03154928 4.06951788]
Mass are now:  [4.81140114 3.69340543 6.78572881]
Timesteps: 347000, Mean reward: 1450.98
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.81140114 3.69340543 6.78572881]
Mass are now:  [3.76265166 1.57693916 3.19265822]
Timesteps: 347100, Mean reward: 1488.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.76265166 1.57693916 3.19265822]
Mass are now:  [2.40088555 3.65770259 5.95051583]
Timesteps: 347200, Mean reward: 1439.69
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.40088555 3.65770259 5.95051583]
Mass are now:  [4.37956688 3.93364942 5.04830928]
Timesteps: 347300, Mean reward: 1435.05
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.37956688 3.93364942 5.04830928]
Mass are now:  [3.85427824 3.54580336 4.1259551 ]
Timesteps: 347400, Mean reward: 1483.25
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.85427824 3.54580336 4.1259551 ]
Mass are now:  [3.11639363 2.03980732 7.36017701]
Timesteps: 347500, Mean reward: 1446.79
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.11639363 2.03980732 7.36017701]
Mass are now:  [5.37692039 2.63219061 5.0519852 ]
Timesteps: 347600, Mean reward: 1442.65
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.37692039 2.63219061 5.0519852 ]
Mass are now:  [5.50385454 1.70484381 6.12408559]
Timesteps: 347700, Mean reward: 1435.59
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.50385454 1.70484381 6.12408559]
Mass are now:  [2.06617786 3.40791956 4.13027108]
Timesteps: 347800, Mean reward: 1452.16
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.06617786 3.40791956 4.13027108]
Mass are now:  [5.31293523 2.18092898 3.80989925]
Timesteps: 347900, Mean reward: 1469.43
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.31293523 2.18092898 3.80989925]
Mass are now:  [3.16810634 3.34111127 7.30543208]
Timesteps: 348000, Mean reward: 1438.29
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.16810634 3.34111127 7.30543208]
Mass are now:  [3.85990363 3.38643773 6.37367604]
Timesteps: 348100, Mean reward: 1445.43
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.85990363 3.38643773 6.37367604]
Mass are now:  [4.44054559 2.48653094 6.29032053]
Timesteps: 348200, Mean reward: 1490.88
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.44054559 2.48653094 6.29032053]
Mass are now:  [4.17571949 2.57707533 5.3467934 ]
Timesteps: 348300, Mean reward: 1436.26
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.17571949 2.57707533 5.3467934 ]
Mass are now:  [3.88887819 1.39239035 6.01610634]
Timesteps: 348400, Mean reward: 1514.45
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.88887819 1.39239035 6.01610634]
Mass are now:  [4.63505486 1.75474393 3.54390486]
Timesteps: 348500, Mean reward: 1472.31
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.63505486 1.75474393 3.54390486]
Mass are now:  [3.64426397 2.33852234 3.46153443]
Timesteps: 348600, Mean reward: 1460.91
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.64426397 2.33852234 3.46153443]
Mass are now:  [3.33255695 2.52076617 6.92376715]
Timesteps: 348700, Mean reward: 1459.48
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.33255695 2.52076617 6.92376715]
Mass are now:  [2.57171527 3.38970009 2.80044897]
Timesteps: 348800, Mean reward: 1477.51
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.57171527 3.38970009 2.80044897]
Mass are now:  [2.74446409 2.81771388 5.66046387]
Timesteps: 348900, Mean reward: 1433.36
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.74446409 2.81771388 5.66046387]
Mass are now:  [5.57465358 3.8330218  3.99030714]
Timesteps: 349000, Mean reward: 1471.12
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.57465358 3.8330218  3.99030714]
Mass are now:  [3.05085819 3.44328726 3.9598913 ]
Timesteps: 349100, Mean reward: 1443.97
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.05085819 3.44328726 3.9598913 ]
Mass are now:  [3.8012101  1.36029666 2.61197175]
Timesteps: 349200, Mean reward: 1474.40
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.8012101  1.36029666 2.61197175]
Mass are now:  [4.23587446 2.33598555 5.3345052 ]
Timesteps: 349300, Mean reward: 1497.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.23587446 2.33598555 5.3345052 ]
Mass are now:  [4.9237396  1.65864935 4.37337626]
Timesteps: 349400, Mean reward: 1475.40
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.9237396  1.65864935 4.37337626]
Mass are now:  [3.96064826 3.02621969 6.45763227]
Timesteps: 349500, Mean reward: 1487.35
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.96064826 3.02621969 6.45763227]
Mass are now:  [2.53336839 2.12841965 4.83928698]
Timesteps: 349600, Mean reward: 1484.55
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.53336839 2.12841965 4.83928698]
Mass are now:  [4.01282868 3.01116552 3.48209816]
Timesteps: 349700, Mean reward: 1473.91
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [4.01282868 3.01116552 3.48209816]
Mass are now:  [2.7272026  2.38849821 7.10373949]
Timesteps: 349800, Mean reward: 1479.04
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.7272026  2.38849821 7.10373949]
Mass are now:  [5.40410289 3.83748074 4.1788754 ]
Timesteps: 349900, Mean reward: 1465.78
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.40410289 3.83748074 4.1788754 ]
Mass are now:  [3.29126162 1.60073142 2.819975  ]
Timesteps: 350000, Mean reward: 1445.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.29126162 1.60073142 2.819975  ]
Mass are now:  [2.50242898 2.50483704 3.74567243]
Timesteps: 350100, Mean reward: 1458.44
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.50242898 2.50483704 3.74567243]
Mass are now:  [5.66937741 3.63799604 2.85828328]
Timesteps: 350200, Mean reward: 1467.97
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.66937741 3.63799604 2.85828328]
Mass are now:  [5.3592522  1.63754414 3.42201065]
Timesteps: 350300, Mean reward: 1450.37
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.3592522  1.63754414 3.42201065]
Mass are now:  [3.9497017  2.11384252 5.85167351]
Timesteps: 350400, Mean reward: 1471.49
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.9497017  2.11384252 5.85167351]
Mass are now:  [2.55768754 1.74593509 3.01176578]
Timesteps: 350500, Mean reward: 1430.83
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.55768754 1.74593509 3.01176578]
Mass are now:  [3.57220088 2.75685581 6.43139661]
Timesteps: 350600, Mean reward: 1474.75
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.57220088 2.75685581 6.43139661]
Mass are now:  [5.53038057 2.09579514 3.05751267]
Timesteps: 350700, Mean reward: 1459.38
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.53038057 2.09579514 3.05751267]
Mass are now:  [2.04741123 1.96869296 7.01515805]
Timesteps: 350800, Mean reward: 1492.89
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.04741123 1.96869296 7.01515805]
Mass are now:  [5.87042127 3.73489825 5.77677379]
Timesteps: 350900, Mean reward: 1451.27
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [5.87042127 3.73489825 5.77677379]
Mass are now:  [2.06544689 2.41357621 5.13090663]
Timesteps: 351000, Mean reward: 1426.54
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.06544689 2.41357621 5.13090663]
Mass are now:  [3.40642027 1.78663139 7.45511188]
Timesteps: 351100, Mean reward: 1451.14
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.40642027 1.78663139 7.45511188]
Mass are now:  [2.45296447 3.46201889 5.54265277]
Timesteps: 351200, Mean reward: 1494.84
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.45296447 3.46201889 5.54265277]
Mass are now:  [2.45647423 1.5875788  6.10664019]
Timesteps: 351300, Mean reward: 1433.23
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.45647423 1.5875788  6.10664019]
Mass are now:  [3.14811907 2.58471258 3.45430454]
Timesteps: 351400, Mean reward: 1433.57
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [3.14811907 2.58471258 3.45430454]
Mass are now:  [2.34839854 3.67569449 2.97946422]
Timesteps: 351500, Mean reward: 1468.01
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.34839854 3.67569449 2.97946422]
Mass are now:  [2.05615356 1.83430815 7.01658928]
Timesteps: 351600, Mean reward: 1465.39
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.05615356 1.83430815 7.01658928]
Mass are now:  [2.63285435 3.14089773 4.05007425]
Timesteps: 351700, Mean reward: 1456.33
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
Mass were:     [2.63285435 3.14089773 4.05007425]
Mass are now:  [5.69246043 2.22896486 7.45717922]
Timesteps: 351800, Mean reward: 1467.19
updated ranges:  {'mass': (0.5, 1.5), 'friction': (0.5, 1.5)}
