nohup: ignoring input
Timesteps: 100, Mean reward: 26.06
Mass were:     [7.10562799 5.2585144  5.1138346 ]
Mass are now:  [1.31961476 3.70016069 5.47164503]
Timesteps: 512400, Mean reward: 1443.50
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.31961476 3.70016069 5.47164503]
Mass are now:  [6.18137068 0.30836744 1.29736438]
Timesteps: 512500, Mean reward: 1457.40
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.18137068 0.30836744 1.29736438]
Mass are now:  [2.41239568 0.12176443 8.60474045]
Timesteps: 512600, Mean reward: 1480.97
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.41239568 0.12176443 8.60474045]
Mass are now:  [4.67989884 2.84263986 3.50233024]
Timesteps: 512700, Mean reward: 1464.42
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.67989884 2.84263986 3.50233024]
Mass are now:  [7.32532187 2.00137233 4.29187648]
Timesteps: 512800, Mean reward: 1428.23
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.32532187 2.00137233 4.29187648]
Mass are now:  [0.66376837 0.98399443 5.74777819]
Timesteps: 512900, Mean reward: 1461.82
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.66376837 0.98399443 5.74777819]
Mass are now:  [1.69213573 4.46896451 1.00682055]
Timesteps: 513000, Mean reward: 1451.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.69213573 4.46896451 1.00682055]
Mass are now:  [4.94672099 1.27794561 5.16891494]
Timesteps: 513100, Mean reward: 1439.47
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.94672099 1.27794561 5.16891494]
Mass are now:  [2.29143078 2.70633461 7.63618964]
Timesteps: 513200, Mean reward: 1410.44
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.29143078 2.70633461 7.63618964]
Mass are now:  [0.1245739  3.19608204 6.16297566]
Timesteps: 513300, Mean reward: 1425.97
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.1245739  3.19608204 6.16297566]
Mass are now:  [4.52314246 0.59165627 9.20603048]
Timesteps: 513400, Mean reward: 1443.46
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.52314246 0.59165627 9.20603048]
Mass are now:  [5.6875159  4.58168964 3.73995962]
Timesteps: 513500, Mean reward: 1422.48
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.6875159  4.58168964 3.73995962]
Mass are now:  [6.25641872 2.32913172 5.72555742]
Timesteps: 513600, Mean reward: 1414.95
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.25641872 2.32913172 5.72555742]
Mass are now:  [6.13475055 1.62577876 2.41794883]
Timesteps: 513700, Mean reward: 1466.32
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.13475055 1.62577876 2.41794883]
Mass are now:  [6.85752051 5.30406837 0.67665854]
Timesteps: 513800, Mean reward: 1445.93
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.85752051 5.30406837 0.67665854]
Mass are now:  [1.48939088 4.57384672 7.32953679]
Timesteps: 513900, Mean reward: 1472.80
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.48939088 4.57384672 7.32953679]
Mass are now:  [3.05119294 4.43648147 5.19845057]
Timesteps: 514000, Mean reward: 1434.30
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.05119294 4.43648147 5.19845057]
Mass are now:  [7.75099758 2.0047212  1.85375832]
Timesteps: 514100, Mean reward: 1465.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.75099758 2.0047212  1.85375832]
Mass are now:  [1.00186718 2.08638642 3.20545425]
Timesteps: 514200, Mean reward: 1455.72
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.00186718 2.08638642 3.20545425]
Mass are now:  [6.14547323 3.59930696 7.61806154]
Timesteps: 514300, Mean reward: 1431.30
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.14547323 3.59930696 7.61806154]
Mass are now:  [6.48229637 4.5255434  9.38112216]
Timesteps: 514400, Mean reward: 1457.87
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.48229637 4.5255434  9.38112216]
Mass are now:  [7.06978213 3.78688734 7.21753375]
Timesteps: 514500, Mean reward: 1402.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.06978213 3.78688734 7.21753375]
Mass are now:  [0.19452509 3.65998426 1.51161707]
Timesteps: 514600, Mean reward: 1471.07
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.19452509 3.65998426 1.51161707]
Mass are now:  [5.73145798 4.47875911 8.5865145 ]
Timesteps: 514700, Mean reward: 1436.87
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.73145798 4.47875911 8.5865145 ]
Mass are now:  [0.67943222 2.88694556 5.34740263]
Timesteps: 514800, Mean reward: 1431.67
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.67943222 2.88694556 5.34740263]
Mass are now:  [7.1575722  5.1867463  6.29668972]
Timesteps: 514900, Mean reward: 1447.65
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.1575722  5.1867463  6.29668972]
Mass are now:  [4.47977933 0.7661625  1.08398506]
Timesteps: 515000, Mean reward: 1460.24
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.47977933 0.7661625  1.08398506]
Mass are now:  [7.84831645 1.2576466  0.37767838]
Timesteps: 515100, Mean reward: 1421.83
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.84831645 1.2576466  0.37767838]
Mass are now:  [3.65157851 0.21523018 2.24708172]
Timesteps: 515200, Mean reward: 1457.80
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.65157851 0.21523018 2.24708172]
Mass are now:  [0.71758034 2.13890173 8.79269594]
Timesteps: 515300, Mean reward: 1479.27
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.71758034 2.13890173 8.79269594]
Mass are now:  [0.79394975 0.0203504  4.76939993]
Timesteps: 515400, Mean reward: 1477.81
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.79394975 0.0203504  4.76939993]
Mass are now:  [7.25442061 5.29905469 3.16600469]
Timesteps: 515500, Mean reward: 504.70
Timesteps: 515600, Mean reward: 554.58
Timesteps: 515700, Mean reward: 1381.95
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.25442061 5.29905469 3.16600469]
Mass are now:  [6.69313784 2.1831431  2.69154374]
Timesteps: 515800, Mean reward: 1424.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.69313784 2.1831431  2.69154374]
Mass are now:  [7.07300229 4.17251233 0.9772435 ]
Timesteps: 515900, Mean reward: 554.36
Timesteps: 516000, Mean reward: 1403.73
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.07300229 4.17251233 0.9772435 ]
Mass are now:  [4.55223829 1.20866474 1.56410756]
Timesteps: 516100, Mean reward: 1192.41
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.55223829 1.20866474 1.56410756]
Mass are now:  [3.57137345 4.80878353 8.23022131]
Timesteps: 516200, Mean reward: 854.50
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.57137345 4.80878353 8.23022131]
Mass are now:  [2.48059793 3.93592151 3.01184717]
Timesteps: 516300, Mean reward: 1360.66
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.48059793 3.93592151 3.01184717]
Mass are now:  [2.93620485 3.85265651 5.67519216]
Timesteps: 516400, Mean reward: 1428.05
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.93620485 3.85265651 5.67519216]
Mass are now:  [2.77062159 1.24484774 6.39502561]
Timesteps: 516500, Mean reward: 1430.37
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.77062159 1.24484774 6.39502561]
Mass are now:  [4.87526409 5.30984454 9.46858633]
Timesteps: 516600, Mean reward: 1421.59
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.87526409 5.30984454 9.46858633]
Mass are now:  [1.97416169 3.42339198 6.45113003]
Timesteps: 516700, Mean reward: 1434.54
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.97416169 3.42339198 6.45113003]
Mass are now:  [4.22773809 4.18808982 5.60063042]
Timesteps: 516800, Mean reward: 1431.40
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.22773809 4.18808982 5.60063042]
Mass are now:  [6.61966009 1.09938299 9.28211725]
Timesteps: 516900, Mean reward: 1448.04
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.61966009 1.09938299 9.28211725]
Mass are now:  [5.62411662 3.50366461 0.41787427]
Timesteps: 517000, Mean reward: 1249.88
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.62411662 3.50366461 0.41787427]
Mass are now:  [1.61459201 2.85994851 4.02270835]
Timesteps: 517100, Mean reward: 1407.10
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.61459201 2.85994851 4.02270835]
Mass are now:  [2.74092897 1.58085723 2.3614307 ]
Timesteps: 517200, Mean reward: 1425.42
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.74092897 1.58085723 2.3614307 ]
Mass are now:  [4.10342247 3.26804045 7.39529423]
Timesteps: 517300, Mean reward: 1428.88
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.10342247 3.26804045 7.39529423]
Mass are now:  [4.25478398 5.11155352 0.86293914]
Timesteps: 517400, Mean reward: 1434.08
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.25478398 5.11155352 0.86293914]
Mass are now:  [1.11684503 3.19373612 5.01252303]
Timesteps: 517500, Mean reward: 1409.87
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.11684503 3.19373612 5.01252303]
Mass are now:  [4.85103811 0.89643407 2.03010716]
Timesteps: 517600, Mean reward: 1395.86
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.85103811 0.89643407 2.03010716]
Mass are now:  [1.48154436 3.50643641 1.32963079]
Timesteps: 517700, Mean reward: 1433.21
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.48154436 3.50643641 1.32963079]
Mass are now:  [0.07546135 0.8156025  5.7874792 ]
Timesteps: 517800, Mean reward: 1427.20
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.07546135 0.8156025  5.7874792 ]
Mass are now:  [6.5225001  3.84321427 3.01475191]
Timesteps: 517900, Mean reward: 1399.81
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.5225001  3.84321427 3.01475191]
Mass are now:  [2.71125442 0.11700074 9.83726535]
Timesteps: 518000, Mean reward: 1420.99
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.71125442 0.11700074 9.83726535]
Mass are now:  [2.97643408 2.80269924 1.68709037]
Timesteps: 518100, Mean reward: 1415.71
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.97643408 2.80269924 1.68709037]
Mass are now:  [6.23717268 1.40516348 5.0634578 ]
Timesteps: 518200, Mean reward: 1378.39
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.23717268 1.40516348 5.0634578 ]
Mass are now:  [0.01802892 5.06602975 3.22628694]
Timesteps: 518300, Mean reward: 1409.19
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.01802892 5.06602975 3.22628694]
Mass are now:  [0.60829039 4.95833848 0.84391936]
Timesteps: 518400, Mean reward: 1437.19
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.60829039 4.95833848 0.84391936]
Mass are now:  [4.28940763 0.38266039 1.05804392]
Timesteps: 518500, Mean reward: 1422.79
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.28940763 0.38266039 1.05804392]
Mass are now:  [6.14659215 0.24295826 7.17193854]
Timesteps: 518600, Mean reward: 1435.27
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.14659215 0.24295826 7.17193854]
Mass are now:  [7.58682979 4.95505534 5.63032445]
Timesteps: 518700, Mean reward: 1454.12
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.58682979 4.95505534 5.63032445]
Mass are now:  [0.06591128 1.21434821 1.57248424]
Timesteps: 518800, Mean reward: 1415.16
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.06591128 1.21434821 1.57248424]
Mass are now:  [0.44316723 3.90222594 3.25618901]
Timesteps: 518900, Mean reward: 1456.73
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.44316723 3.90222594 3.25618901]
Mass are now:  [4.40760777 0.25597532 0.24832863]
Timesteps: 519000, Mean reward: 1457.29
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.40760777 0.25597532 0.24832863]
Mass are now:  [4.4045563  0.17091375 0.80924707]
Timesteps: 519100, Mean reward: 1422.18
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.4045563  0.17091375 0.80924707]
Mass are now:  [1.29331342 4.33967049 7.66763593]
Timesteps: 519200, Mean reward: 1409.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.29331342 4.33967049 7.66763593]
Mass are now:  [2.09133225 3.1797222  1.88552099]
Timesteps: 519300, Mean reward: 1430.89
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.09133225 3.1797222  1.88552099]
Mass are now:  [2.68820628 1.44464309 9.3383913 ]
Timesteps: 519400, Mean reward: 1394.60
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.68820628 1.44464309 9.3383913 ]
Mass are now:  [5.60476659 2.4864054  9.42990081]
Timesteps: 519500, Mean reward: 1265.16
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.60476659 2.4864054  9.42990081]
Mass are now:  [0.48514258 4.78751154 0.71279803]
Timesteps: 519600, Mean reward: 1417.79
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.48514258 4.78751154 0.71279803]
Mass are now:  [5.87013297 3.24616547 6.76790257]
Timesteps: 519700, Mean reward: 802.75
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.87013297 3.24616547 6.76790257]
Mass are now:  [4.90379749 2.28039161 4.85166558]
Timesteps: 519800, Mean reward: 1438.79
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.90379749 2.28039161 4.85166558]
Mass are now:  [2.83652891 1.79195765 0.73964347]
Timesteps: 519900, Mean reward: 1430.15
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.83652891 1.79195765 0.73964347]
Mass are now:  [3.8092893  2.7846375  4.39588134]
Timesteps: 520000, Mean reward: 1415.63
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.8092893  2.7846375  4.39588134]
Mass are now:  [0.86588372 2.99246145 5.59739108]
Timesteps: 520100, Mean reward: 1411.63
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.86588372 2.99246145 5.59739108]
Mass are now:  [7.6558177  2.0963246  8.42893622]
Timesteps: 520200, Mean reward: 1419.50
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.6558177  2.0963246  8.42893622]
Mass are now:  [2.5686509  0.41472221 9.64193999]
Timesteps: 520300, Mean reward: 1381.64
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.5686509  0.41472221 9.64193999]
Mass are now:  [7.82720984 4.22634856 5.86601254]
Timesteps: 520400, Mean reward: 1412.55
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.82720984 4.22634856 5.86601254]
Mass are now:  [2.48543339 2.44895429 3.50339529]
Timesteps: 520500, Mean reward: 1430.98
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.48543339 2.44895429 3.50339529]
Mass are now:  [2.53569247 1.96829723 9.729542  ]
Timesteps: 520600, Mean reward: 1411.91
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.53569247 1.96829723 9.729542  ]
Mass are now:  [5.56561977 3.76512167 7.60212763]
Timesteps: 520700, Mean reward: 1405.11
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.56561977 3.76512167 7.60212763]
Mass are now:  [2.80150897 1.22527431 6.26796016]
Timesteps: 520800, Mean reward: 1393.54
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.80150897 1.22527431 6.26796016]
Mass are now:  [1.14954278 2.32810083 1.00604118]
Timesteps: 520900, Mean reward: 1429.56
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.14954278 2.32810083 1.00604118]
Mass are now:  [3.14038486 1.23082594 2.71560363]
Timesteps: 521000, Mean reward: 1309.21
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.14038486 1.23082594 2.71560363]
Mass are now:  [4.5877171  1.50076253 4.4376378 ]
Timesteps: 521100, Mean reward: 1416.93
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.5877171  1.50076253 4.4376378 ]
Mass are now:  [1.13933366 4.59153949 7.9304036 ]
Timesteps: 521200, Mean reward: 1415.44
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.13933366 4.59153949 7.9304036 ]
Mass are now:  [6.0239406  2.31106409 4.52348816]
Timesteps: 521300, Mean reward: 1469.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.0239406  2.31106409 4.52348816]
Mass are now:  [1.2168714  2.57423969 7.31354506]
Timesteps: 521400, Mean reward: 1447.69
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.2168714  2.57423969 7.31354506]
Mass are now:  [6.65367109 0.73892585 7.85044328]
Timesteps: 521500, Mean reward: 1462.01
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.65367109 0.73892585 7.85044328]
Mass are now:  [3.13073532 2.6615983  6.52277049]
Timesteps: 521600, Mean reward: 1436.55
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.13073532 2.6615983  6.52277049]
Mass are now:  [0.71790044 0.76538875 9.6016801 ]
Timesteps: 521700, Mean reward: 1434.12
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.71790044 0.76538875 9.6016801 ]
Mass are now:  [5.60812824 1.44284702 1.71697844]
Timesteps: 521800, Mean reward: 1410.30
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.60812824 1.44284702 1.71697844]
Mass are now:  [0.90547219 1.06823743 2.38499442]
Timesteps: 521900, Mean reward: 1428.56
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.90547219 1.06823743 2.38499442]
Mass are now:  [6.087633   2.53457692 9.81779135]
Timesteps: 522000, Mean reward: 1444.48
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.087633   2.53457692 9.81779135]
Mass are now:  [7.25329493 0.5948793  1.23941226]
Timesteps: 522100, Mean reward: 1444.17
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.25329493 0.5948793  1.23941226]
Mass are now:  [3.49485383 0.98405647 2.88887285]
Timesteps: 522200, Mean reward: 1439.76
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.49485383 0.98405647 2.88887285]
Mass are now:  [2.33870066 3.87312427 0.63380482]
Timesteps: 522300, Mean reward: 1415.23
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.33870066 3.87312427 0.63380482]
Mass are now:  [2.70360548 4.89642403 7.85610363]
Timesteps: 522400, Mean reward: 1448.29
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.70360548 4.89642403 7.85610363]
Mass are now:  [6.19066024 1.52349387 5.1883465 ]
Timesteps: 522500, Mean reward: 1450.28
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.19066024 1.52349387 5.1883465 ]
Mass are now:  [6.79074601 1.08219599 1.60823211]
Timesteps: 522600, Mean reward: 1440.88
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.79074601 1.08219599 1.60823211]
Mass are now:  [7.17381377 1.24412492 5.0957249 ]
Timesteps: 522700, Mean reward: 1398.87
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.17381377 1.24412492 5.0957249 ]
Mass are now:  [2.19992367 1.11183331 4.49476246]
Timesteps: 522800, Mean reward: 1462.46
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.19992367 1.11183331 4.49476246]
Mass are now:  [1.97793119 3.25922098 8.24907903]
Timesteps: 522900, Mean reward: 1437.88
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.97793119 3.25922098 8.24907903]
Mass are now:  [1.53742425 1.32482854 5.60500748]
Timesteps: 523000, Mean reward: 1440.06
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.53742425 1.32482854 5.60500748]
Mass are now:  [6.51787272 4.83154908 4.04585466]
Timesteps: 523100, Mean reward: 1482.40
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.51787272 4.83154908 4.04585466]
Mass are now:  [5.18721467 3.65666545 6.72181191]
Timesteps: 523200, Mean reward: 1446.20
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.18721467 3.65666545 6.72181191]
Mass are now:  [5.07691241 5.07600448 0.93280747]
Timesteps: 523300, Mean reward: 1390.86
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.07691241 5.07600448 0.93280747]
Mass are now:  [3.34140656 4.77873628 4.69252034]
Timesteps: 523400, Mean reward: 1444.04
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.34140656 4.77873628 4.69252034]
Mass are now:  [2.6689265  4.75466179 5.83266599]
Timesteps: 523500, Mean reward: 1417.65
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.6689265  4.75466179 5.83266599]
Mass are now:  [7.09080814 4.88856689 2.56060537]
Timesteps: 523600, Mean reward: 1404.93
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.09080814 4.88856689 2.56060537]
Mass are now:  [2.58109481 4.4203878  1.54001276]
Timesteps: 523700, Mean reward: 1410.16
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.58109481 4.4203878  1.54001276]
Mass are now:  [3.04842098 4.47180253 8.40947277]
Timesteps: 523800, Mean reward: 1463.86
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [3.04842098 4.47180253 8.40947277]
Mass are now:  [1.42810611 4.37735357 6.44506749]
Timesteps: 523900, Mean reward: 1437.36
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.42810611 4.37735357 6.44506749]
Mass are now:  [7.7853476  3.32884979 8.2603837 ]
Timesteps: 524000, Mean reward: 1466.83
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.7853476  3.32884979 8.2603837 ]
Mass are now:  [0.88623535 3.98355294 0.84788445]
Timesteps: 524100, Mean reward: 1436.61
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.88623535 3.98355294 0.84788445]
Mass are now:  [7.11618588 0.40866864 5.48759327]
Timesteps: 524200, Mean reward: 1426.06
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.11618588 0.40866864 5.48759327]
Mass are now:  [5.66484709 2.85840397 7.97568899]
Timesteps: 524300, Mean reward: 1439.80
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.66484709 2.85840397 7.97568899]
Mass are now:  [6.87638487 4.26281573 9.86460175]
Timesteps: 524400, Mean reward: 1467.10
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.87638487 4.26281573 9.86460175]
Mass are now:  [5.55062257 2.40311788 1.53134789]
Timesteps: 524500, Mean reward: 1413.45
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.55062257 2.40311788 1.53134789]
Mass are now:  [2.66305755 0.26841315 9.99921936]
Timesteps: 524600, Mean reward: 1445.21
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.66305755 0.26841315 9.99921936]
Mass are now:  [2.63941264 5.41056301 9.00494206]
Timesteps: 524700, Mean reward: 1449.71
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.63941264 5.41056301 9.00494206]
Mass are now:  [2.93351265 3.26000401 9.47459156]
Timesteps: 524800, Mean reward: 1423.30
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [2.93351265 3.26000401 9.47459156]
Mass are now:  [7.32533679 4.77101787 7.1232689 ]
Timesteps: 524900, Mean reward: 1420.98
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.32533679 4.77101787 7.1232689 ]
Mass are now:  [7.65646781 1.59067476 0.68379285]
Timesteps: 525000, Mean reward: 1440.64
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [7.65646781 1.59067476 0.68379285]
Mass are now:  [4.32608981 0.87753301 4.21236324]
Timesteps: 525100, Mean reward: 1430.00
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [4.32608981 0.87753301 4.21236324]
Mass are now:  [5.40399221 3.6006505  0.34236671]
Timesteps: 525200, Mean reward: 1444.12
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.40399221 3.6006505  0.34236671]
Mass are now:  [1.09420599 3.63347711 3.31305334]
Timesteps: 525300, Mean reward: 1453.57
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [1.09420599 3.63347711 3.31305334]
Mass are now:  [5.70673849 1.97264314 0.3272047 ]
Timesteps: 525400, Mean reward: 1430.24
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [5.70673849 1.97264314 0.3272047 ]
Mass are now:  [6.2343719  2.8194599  6.73842303]
Timesteps: 525500, Mean reward: 1427.67
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [6.2343719  2.8194599  6.73842303]
Mass are now:  [0.01568522 1.549263   1.21266363]
Timesteps: 525600, Mean reward: 1451.49
updated ranges:  {'mass': (0, 2), 'friction': (0, 2)}
Mass were:     [0.01568522 1.549263   1.21266363]
Mass are now:  [4.78309101 3.61353784 2.7949252 ]
